,State,Year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
693,Kansas,1997,1381702,3.8,2702804.5,283038.0,10.9,700097.5,109324.0,15.4,505225.0,71575.0,14.2,190730.5,30503.0,16.4,36488.0
694,Kansas,1998,1416392,3.5,2627795.0,274974.0,10.5,714563.0,102867.0,14.4,512741.0,68613.0,13.4,190172.0,28662.0,15.1,38553.0
695,Kansas,1999,1425599,3.3,2629867.0,269204.0,10.2,707489.0,101234.0,14.3,514839.0,64738.0,12.6,188761.0,31854.0,16.9,39726.0
696,Kansas,2000,1406580,3.6,2635312.0,235087.0,8.9,695254.0,82619.0,11.9,502525.0,50388.0,10.0,184294.0,27451.0,14.9,41150.0
697,Kansas,2001,1390620,4.2,2641329.0,252134.0,9.5,689535.0,87487.0,12.7,498342.0,53755.0,10.8,182759.0,28399.0,15.5,42081.0
698,Kansas,2002,1413014,5.1,2665684.0,265673.0,10.0,693739.0,84181.0,12.1,501640.0,52453.0,10.5,186148.0,28767.0,15.5,42104.0
699,Kansas,2003,1437027,5.5,2671994.0,278163.0,10.4,681328.0,93896.0,13.8,488407.0,55419.0,11.3,185383.0,33991.0,18.3,43113.0
700,Kansas,2004,1463707,5.5,2684155.0,297733.0,11.1,673695.0,98641.0,14.6,476666.0,59392.0,12.5,187083.0,35005.0,18.7,41664.0
701,Kansas,2005,1465640,5.0,2651105.0,310666.0,11.7,660150.0,100253.0,15.2,472167.0,60203.0,12.8,183894.0,36789.0,20.0,42861.0
702,Kansas,2006,1467095,4.4,2679947.0,327103.0,12.2,685037.0,105191.0,15.4,489323.0,64427.0,13.2,191289.0,36901.0,19.3,45369.0
703,Kansas,2007,1483458,4.2,2688964.0,301826.0,11.2,682056.0,100242.0,14.7,483941.0,61149.0,12.6,192761.0,34510.0,17.9,47341.0
704,Kansas,2008,1499676,4.6,2716645.0,307804.0,11.3,687997.0,100146.0,14.6,486254.0,59842.0,12.3,197609.0,36417.0,18.4,50174.0
705,Kansas,2009,1518207,6.9,2732646.0,359692.0,13.2,691551.0,118187.0,17.1,487475.0,71850.0,14.7,200586.0,43084.0,21.5,47709.0
706,Kansas,2010,1500764,7.1,2775358.0,374677.0,13.5,714397.0,129009.0,18.1,508829.0,81077.0,15.9,201917.0,44653.0,22.1,47888.0
707,Kansas,2011,1491087,6.5,2786839.0,383859.0,13.8,710722.0,133478.0,18.8,507925.0,82311.0,16.2,199241.0,47727.0,24.0,48844.0
708,Kansas,2012,1485220,5.7,2802171.0,392095.0,14.0,711813.0,135261.0,19.0,508674.0,87594.0,17.2,199388.0,44479.0,22.3,50140.0
709,Kansas,2013,1485917,5.3,2811674.0,391718.0,13.9,713209.0,131251.0,18.4,512053.0,84325.0,16.5,197471.0,43706.0,22.1,50892.0
710,Kansas,2014,1491710,4.5,2821429.0,381506.0,13.5,711445.0,125562.0,17.6,510605.0,83873.0,16.4,197242.0,38604.0,19.6,52392.0
711,Kansas,2015,1489829,4.2,2830955.0,366069.0,12.9,710104.0,119994.0,16.9,512077.0,78192.0,15.3,194049.0,38465.0,19.8,53802.0
712,Kansas,2016,1485336,4.0,2825887.0,343773.0,12.2,704941.0,100996.0,14.3,511928.0,67810.0,13.2,189959.0,30377.0,16.0,54828.0
713,Kansas,2017,1478783,3.6,2825887.0,343773.0,12.2,704941.0,100996.0,14.3,511928.0,67810.0,13.2,189959.0,30377.0,16.0,54828.0
714,Kentucky,1976,1494225,5.4,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
715,Kentucky,1977,1536657,4.8,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
716,Kentucky,1978,1583514,5.1,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
717,Kentucky,1979,1616350,5.5,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
718,Kentucky,1980,1658824,8.0,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
719,Kentucky,1981,1665577,8.6,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
720,Kentucky,1982,1683086,10.8,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
721,Kentucky,1983,1702034,11.4,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
722,Kentucky,1984,1704246,9.3,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
723,Kentucky,1985,1694398,9.2,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
724,Kentucky,1986,1693468,9.4,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
725,Kentucky,1987,1692290,8.5,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
726,Kentucky,1988,1712328,7.6,4137739.5,694866.0,17.825,987273.0,241231.0,24.9,710538.5,164086.0,23.0,268305.5,75486.0,27.9,36663.0
727,Kentucky,1989,1736251,6.4,4137739.5,627037.0,17.2,987273.0,240559.0,24.9,710538.5,159227.0,22.9,268305.5,74006.0,28.6,23392.0
728,Kentucky,1990,1754358,6.0,4137739.5,657279.5,17.825,987273.0,249838.75,25.7,710538.5,164815.5,23.599999999999998,268305.5,77420.75,29.575000000000003,23849.5
729,Kentucky,1991,1762723,7.3,4137739.5,687522.0,18.45,987273.0,259118.5,26.5,710538.5,170404.0,24.299999999999997,268305.5,80835.5,30.55,24307.0
730,Kentucky,1992,1778852,6.9,4137739.5,717764.5,19.075,987273.0,268398.25,27.3,710538.5,175992.5,25.0,268305.5,84250.25,31.525,24764.5
731,Kentucky,1993,1803302,6.2,4137739.5,748007.0,19.7,987273.0,277678.0,28.1,710538.5,181581.0,25.7,268305.5,87665.0,32.5,25222.0
732,Kentucky,1994,1826236,5.4,4137739.5,718572.5,18.799999999999997,987273.0,266614.0,27.05,710538.5,174353.5,24.65,268305.5,84313.5,31.45,27075.5
733,Kentucky,1995,1855545,5.4,4137739.5,689138.0,17.9,987273.0,255550.0,26.0,710538.5,167126.0,23.6,268305.5,80962.0,30.4,28929.0
734,Kentucky,1996,1874089,5.5,4137739.5,677953.0,17.5,987273.0,252096.0,25.5,710538.5,169550.0,23.7,268305.5,75101.0,27.9,30630.0
735,Kentucky,1997,1916745,5.3,4137739.5,624219.0,16.0,987273.0,229043.0,23.1,710538.5,153703.0,21.7,268305.5,67054.0,25.0,31730.0
736,Kentucky,1998,1932757,4.6,3937364.0,603038.0,15.3,991309.0,210639.0,21.2,718582.0,138021.0,19.2,268778.0,67304.0,25.0,33955.0
737,Kentucky,1999,1959402,4.5,3953958.0,566549.0,14.3,978659.0,198106.0,20.2,713194.0,130146.0,18.2,256247.0,62009.0,24.2,33732.0
738,Kentucky,2000,1965688,4.2,3972382.0,550332.0,13.9,945008.0,182746.0,19.3,680818.0,118516.0,17.4,256461.0,58256.0,22.7,35150.0
739,Kentucky,2001,1958409,5.2,3992816.0,585302.0,14.7,980788.0,194528.0,19.8,705175.0,126115.0,17.9,263872.0,61944.0,23.5,35977.0
740,Kentucky,2002,1944020,5.7,4029598.0,596255.0,14.8,983995.0,208030.0,21.1,701801.0,133588.0,19.0,265323.0,67907.0,25.6,35875.0
741,Kentucky,2003,1960045,6.1,4054326.0,606513.0,15.0,974064.0,205809.0,21.1,692137.0,138101.0,20.0,262078.0,61580.0,23.5,36663.0
742,Kentucky,2004,1963875,5.4,4088112.0,668241.0,16.3,978276.0,217368.0,22.2,692226.0,135287.0,19.5,268681.0,70382.0,26.2,37046.0
743,Kentucky,2005,1999777,5.9,4042791.0,684138.0,16.9,959196.0,220222.0,23.0,688295.0,146404.0,21.3,265770.0,68859.0,25.9,37377.0
744,Kentucky,2006,2029231,5.7,4087460.0,694866.0,17.0,979657.0,226101.0,23.1,703092.0,147717.0,21.0,269973.0,72114.0,26.7,39318.0
745,Kentucky,2007,2032082,5.4,4120526.0,706947.0,17.2,981690.0,231398.0,23.6,701804.0,149095.0,21.2,272533.0,75890.0,27.8,40299.0
746,Kentucky,2008,2030738,6.4,4154953.0,716951.0,17.3,992284.0,232097.0,23.4,706141.0,147795.0,20.9,279295.0,78680.0,28.2,41489.0
747,Kentucky,2009,2060162,10.3,4187651.0,771876.0,18.4,994369.0,251684.0,25.3,708020.0,162544.0,23.0,281227.0,84400.0,30.0,40061.0
748,Kentucky,2010,2054375,10.2,4215618.0,796208.0,18.9,1001560.0,261696.0,26.1,720109.0,171016.0,23.7,275332.0,85526.0,31.1,40089.0
749,Kentucky,2011,2056410,9.4,4238365.0,809764.0,19.1,999754.0,272115.0,27.2,718042.0,179847.0,25.0,275386.0,86781.0,31.5,41141.0
750,Kentucky,2012,2059127,8.2,4247112.0,821067.0,19.3,994720.0,263744.0,26.5,718292.0,176603.0,24.6,272272.0,83057.0,30.5,41717.0
751,Kentucky,2013,2055442,8.0,4266545.0,803044.0,18.8,994801.0,253390.0,25.5,722537.0,171420.0,23.7,267674.0,77366.0,28.9,43307.0
752,Kentucky,2014,2003842,6.5,4275418.0,812803.0,19.0,988287.0,256368.0,25.9,714255.0,171281.0,24.0,267930.0,79636.0,29.7,42914.0
753,Kentucky,2015,1976967,5.3,4290011.0,786345.0,18.3,988644.0,250180.0,25.3,713167.0,169618.0,23.8,270125.0,75486.0,27.9,45178.0
754,Kentucky,2016,2012279,5.1,4298981.0,782779.0,18.2,987273.0,241231.0,24.4,713057.0,164086.0,23.0,266948.0,70987.0,26.6,46610.0
755,Kentucky,2017,2052368,4.9,4298981.0,782779.0,18.2,987273.0,241231.0,24.4,713057.0,164086.0,23.0,266948.0,70987.0,26.6,46610.0
756,Louisiana,1976,1527236,6.7,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
757,Louisiana,1977,1599156,7.1,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
758,Louisiana,1978,1668701,6.8,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
759,Louisiana,1979,1726798,6.6,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
760,Louisiana,1980,1786701,6.9,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
761,Louisiana,1981,1854541,8.4,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
762,Louisiana,1982,1867571,10.3,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
763,Louisiana,1983,1908753,11.5,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
764,Louisiana,1984,1951326,10.1,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
765,Louisiana,1985,1985981,11.6,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
766,Louisiana,1986,1979030,12.8,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
767,Louisiana,1987,1948253,12.1,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
768,Louisiana,1988,1920896,10.8,4399690.5,885846.0,19.9,1101423.5,313731.0,28.2,790221.5,214016.0,26.7,308637.5,96336.0,31.6,33792.0
769,Louisiana,1989,1881536,8.0,4399690.5,933647.0,22.4,1101423.5,397760.0,32.0,790221.5,269597.0,30.5,308637.5,121649.0,35.2,22857.0
770,Louisiana,1990,1869848,6.2,4399690.5,955578.5,22.775,1101423.5,403128.5,32.325,790221.5,271438.0,30.525,308637.5,123344.0,35.725,23452.5
771,Louisiana,1991,1907456,7.3,4399690.5,977510.0,23.15,1101423.5,408497.0,32.65,790221.5,273279.0,30.55,308637.5,125039.0,36.25,24048.0
772,Louisiana,1992,1921822,8.0,4399690.5,999441.5,23.525,1101423.5,413865.5,32.974999999999994,790221.5,275120.0,30.575000000000003,308637.5,126734.0,36.775,24643.5
773,Louisiana,1993,1897952,7.6,4399690.5,1021373.0,23.9,1101423.5,419234.0,33.3,790221.5,276961.0,30.6,308637.5,128429.0,37.3,25239.0
774,Louisiana,1994,1943086,7.8,4399690.5,966943.0,22.549999999999997,1101423.5,403708.0,32.3,790221.5,266714.5,29.65,308637.5,125192.5,36.95,26252.0
775,Louisiana,1995,1959012,7.0,4399690.5,912513.0,21.2,1101423.5,388182.0,31.3,790221.5,256468.0,28.7,308637.5,121956.0,36.6,27265.0
776,Louisiana,1996,1989219,6.6,4399690.5,894633.0,20.7,1101423.5,369254.0,29.9,790221.5,246088.0,27.9,308637.5,113033.0,34.6,28921.0
777,Louisiana,1997,2021240,6.0,4399690.5,793472.0,18.4,1101423.5,316991.0,26.0,790221.5,214927.0,24.5,308637.5,93178.0,28.5,30466.0
778,Louisiana,1998,2048904,5.7,4331140.0,790323.0,18.2,1212752.0,312008.0,25.7,887508.0,213445.0,24.0,322164.0,92424.0,28.7,30894.0
779,Louisiana,1999,2039045,5.1,4366082.0,800648.0,18.3,1212890.0,320134.0,26.4,883781.0,220910.0,25.0,317294.0,91727.0,28.9,31904.0
780,Louisiana,2000,2037075,5.3,4343637.0,753254.0,17.3,1183737.0,289137.0,24.4,866556.0,194501.0,22.4,315701.0,89206.0,28.3,32124.0
781,Louisiana,2001,2028302,5.7,4343561.0,796870.0,18.3,1166313.0,298016.0,25.6,851649.0,198193.0,23.3,308751.0,93768.0,30.4,32959.0
782,Louisiana,2002,2004222,6.1,4394275.0,797255.0,18.1,1178564.0,313731.0,26.6,842969.0,201846.0,23.9,323325.0,103916.0,32.1,33536.0
783,Louisiana,2003,2018324,6.4,4405106.0,796574.0,18.1,1165051.0,309726.0,26.6,831621.0,207871.0,25.0,319453.0,96336.0,30.2,33792.0
784,Louisiana,2004,2037176,5.9,4417176.0,849180.0,19.2,1149163.0,314522.0,27.4,814574.0,201957.0,24.8,320782.0,101976.0,31.8,35216.0
785,Louisiana,2005,2069403,7.2,4372930.0,882641.0,20.2,1125911.0,329036.0,29.2,800841.0,220555.0,27.5,318256.0,102712.0,32.3,36547.0
786,Louisiana,2006,1988513,4.5,4165322.0,808319.0,19.4,1074348.0,302938.0,28.2,773207.0,204197.0,26.4,296334.0,94159.0,31.8,39122.0
787,Louisiana,2007,2030434,4.3,4166740.0,783922.0,18.8,1060343.0,285425.0,26.9,761708.0,191094.0,25.1,293136.0,89242.0,30.4,40866.0
788,Louisiana,2008,2084835,4.9,4290035.0,755150.0,17.6,1094242.0,274238.0,25.1,784718.0,179507.0,22.9,304568.0,90216.0,29.6,43635.0
789,Louisiana,2009,2064768,6.8,4367639.0,769001.0,17.6,1106833.0,274805.0,24.8,790544.0,180638.0,22.8,313671.0,91417.0,29.1,42460.0
790,Louisiana,2010,2086076,8.0,4413869.0,831512.0,18.8,1100581.0,302056.0,27.4,788832.0,197278.0,25.0,308385.0,101442.0,32.9,42510.0
791,Louisiana,2011,2073217,7.8,4445402.0,910266.0,20.5,1102175.0,317946.0,28.8,787849.0,214049.0,27.2,310487.0,100423.0,32.3,41804.0
792,Louisiana,2012,2080280,7.1,4471146.0,900395.0,20.1,1100672.0,315185.0,28.6,788482.0,214695.0,27.2,308524.0,97087.0,31.5,42998.0
793,Louisiana,2013,2101416,6.7,4494987.0,897284.0,20.0,1097099.0,311059.0,28.4,789015.0,212904.0,27.0,303097.0,93475.0,30.8,44234.0
794,Louisiana,2014,2153613,6.4,4518537.0,898902.0,19.9,1097124.0,307469.0,28.0,790147.0,207577.0,26.3,302769.0,95627.0,31.6,44680.0
795,Louisiana,2015,2162410,6.3,4541708.0,885846.0,19.5,1100207.0,309187.0,28.1,790296.0,211026.0,26.7,305589.0,94525.0,30.9,45829.0
796,Louisiana,2016,2125934,6.0,4546072.0,911970.0,20.1,1093194.0,310392.0,28.4,785295.0,214016.0,27.3,303224.0,91982.0,30.3,45374.0
797,Louisiana,2017,2112320,5.1,4546072.0,911970.0,20.1,1093194.0,310392.0,28.4,785295.0,214016.0,27.3,303224.0,91982.0,30.3,45374.0
798,Maine,1976,477001,8.7,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
799,Maine,1977,479869,8.3,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
800,Maine,1978,483755,6.4,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
801,Maine,1979,497657,6.8,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
802,Maine,1980,505963,7.6,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
803,Maine,1981,509975,7.4,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
804,Maine,1982,518584,8.4,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
805,Maine,1983,535851,8.3,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
806,Maine,1984,547680,6.2,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
807,Maine,1985,551978,5.5,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
808,Maine,1986,562749,5.3,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
809,Maine,1987,584840,4.4,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
810,Maine,1988,598659,3.6,1288653.5,157180.0,12.3,267988.0,46349.0,16.7,199300.0,29548.0,14.5,66470.0,13754.0,20.0,39212.0
811,Maine,1989,614540,4.0,1288653.5,129011.0,10.7,267988.0,48453.0,15.6,199300.0,28900.0,13.2,66470.0,17497.0,19.8,26777.0
812,Maine,1990,633069,5.3,1288653.5,139111.25,11.45,267988.0,51429.25,16.55,199300.0,31422.25,14.225,66470.0,17820.0,20.75,27265.75
813,Maine,1991,645139,7.5,1288653.5,149211.5,12.2,267988.0,54405.5,17.5,199300.0,33944.5,15.25,66470.0,18143.0,21.700000000000003,27754.5
814,Maine,1992,644489,7.3,1288653.5,159311.75,12.95,267988.0,57381.75,18.45,199300.0,36466.75,16.275,66470.0,18466.0,22.650000000000002,28243.25
815,Maine,1993,628854,7.3,1288653.5,169412.0,13.7,267988.0,60358.0,19.4,199300.0,38989.0,17.3,66470.0,18789.0,23.6,28732.0
816,Maine,1994,621684,7.0,1288653.5,161062.5,13.0,267988.0,55060.0,17.799999999999997,199300.0,35690.0,15.9,66470.0,16271.5,21.15,29960.5
817,Maine,1995,637534,6.0,1288653.5,152713.0,12.3,267988.0,49762.0,16.2,199300.0,32391.0,14.5,66470.0,13754.0,18.7,31189.0
818,Maine,1996,656737,5.2,1288653.5,148529.0,12.0,267988.0,51170.0,17.0,199300.0,32984.0,15.1,66470.0,14700.0,21.0,33002.0
819,Maine,1997,656709,5.1,1288653.5,132809.0,10.7,267988.0,44122.0,14.9,199300.0,29216.0,13.4,66470.0,12437.0,18.1,33140.0
820,Maine,1998,653210,4.5,1245624.0,128682.0,10.3,294553.0,41750.0,14.2,219748.0,26933.0,12.3,69175.0,12395.0,17.9,35560.0
821,Maine,1999,668497,4.0,1259692.0,133122.0,10.6,298460.0,44205.0,14.8,223503.0,30301.0,13.6,68767.0,11253.0,16.4,36902.0
822,Maine,2000,678164,3.4,1262256.0,124727.0,9.9,282902.0,36540.0,12.9,210662.0,22630.0,10.7,65803.0,11537.0,17.5,37589.0
823,Maine,2001,674319,3.8,1272819.0,129604.0,10.2,288390.0,37015.0,12.8,213001.0,23769.0,11.2,67197.0,10919.0,16.2,38036.0
824,Maine,2002,675232,4.3,1285367.0,140902.0,11.0,283316.0,40270.0,14.2,209562.0,26308.0,12.6,66453.0,12122.0,18.2,37963.0
825,Maine,2003,683535,5.0,1294057.0,138127.0,10.7,279533.0,39861.0,14.3,205857.0,25025.0,12.2,66487.0,12494.0,18.8,39212.0
826,Maine,2004,686000,4.6,1298360.0,148802.0,11.5,274531.0,39342.0,14.3,200585.0,23769.0,11.8,66823.0,12266.0,18.4,41287.0
827,Maine,2005,697153,4.9,1275752.0,157180.0,12.3,267904.0,44682.0,16.7,198822.0,28864.0,14.5,65867.0,13162.0,20.0,42648.0
828,Maine,2006,701541,4.6,1285623.0,163293.0,12.7,274483.0,46379.0,16.9,202427.0,29043.0,14.3,68923.0,14748.0,21.4,43472.0
829,Maine,2007,700468,4.7,1281427.0,155764.0,12.2,273664.0,43052.0,15.7,202328.0,27487.0,13.6,69360.0,13490.0,19.4,45832.0
830,Maine,2008,701646,5.5,1278883.0,161170.0,12.6,267124.0,43943.0,16.5,196187.0,27036.0,13.8,69294.0,15077.0,21.8,46419.0
831,Maine,2009,696219,8.1,1281298.0,161504.0,12.6,264290.0,46349.0,17.5,194567.0,30185.0,15.5,68268.0,14626.0,21.4,45708.0
832,Maine,2010,695182,8.1,1293005.0,169076.0,13.1,268072.0,48734.0,18.2,199778.0,31620.0,15.8,67131.0,15752.0,23.5,45882.0
833,Maine,2011,699281,7.9,1291684.0,183723.0,14.2,261620.0,50579.0,19.3,194120.0,32849.0,16.9,65536.0,15848.0,24.2,46160.0
834,Maine,2012,702636,7.5,1293457.0,186484.0,14.4,259078.0,51386.0,19.8,192385.0,33943.0,17.6,64988.0,15902.0,24.5,46856.0
835,Maine,2013,705417,6.6,1293815.0,181386.0,14.0,255840.0,46645.0,18.2,189897.0,31174.0,16.4,63465.0,13429.0,21.2,47095.0
836,Maine,2014,696298,5.6,1293998.0,181737.0,14.0,251940.0,47862.0,19.0,187370.0,31873.0,17.0,63208.0,14555.0,23.0,49381.0
837,Maine,2015,683369,4.4,1292986.0,171266.0,13.2,249203.0,43683.0,17.5,184516.0,29548.0,16.0,62388.0,12196.0,19.5,51419.0
838,Maine,2016,692154,3.8,1295968.0,159523.0,12.3,248229.0,41428.0,16.7,183856.0,28137.0,15.3,62679.0,11695.0,18.7,52926.0
839,Maine,2017,700099,3.3,1295968.0,159523.0,12.3,248229.0,41428.0,16.7,183856.0,28137.0,15.3,62679.0,11695.0,18.7,52926.0
840,Maryland,1976,1916398,6.6,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
841,Maryland,1977,1973483,6.3,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
842,Maryland,1978,2044558,5.5,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
843,Maryland,1979,2111836,5.8,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
844,Maryland,1980,2148225,6.6,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
845,Maryland,1981,2171319,7.3,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
846,Maryland,1982,2174978,8.3,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
847,Maryland,1983,2197036,7.0,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
848,Maryland,1984,2240006,5.4,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
849,Maryland,1985,2280057,4.6,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
850,Maryland,1986,2346980,4.6,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
851,Maryland,1987,2408210,4.4,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
852,Maryland,1988,2469123,4.3,5498425.0,484987.0,9.5,1331508.5,172868.0,13.1,964429.0,108686.0,12.2,359558.5,51752.0,14.3,54302.0
853,Maryland,1989,2523885,3.8,5498425.0,441906.0,9.3,1331508.5,167389.0,14.3,964429.0,99745.0,12.6,359558.5,59188.0,16.1,36415.0
854,Maryland,1990,2590052,4.5,5498425.0,458242.5,9.525,1331508.5,174096.25,14.5,964429.0,104215.5,12.775,359558.5,61321.75,16.450000000000003,37231.25
855,Maryland,1991,2616556,6.1,5498425.0,474579.0,9.75,1331508.5,180803.5,14.7,964429.0,108686.0,12.95,359558.5,63455.5,16.8,38047.5
856,Maryland,1992,2651353,6.8,5498425.0,490915.5,9.975,1331508.5,187510.75,14.9,964429.0,113156.5,13.125,359558.5,65589.25,17.15,38863.75
857,Maryland,1993,2658444,6.2,5498425.0,507252.0,10.2,1331508.5,194218.0,15.1,964429.0,117627.0,13.3,359558.5,67723.0,17.5,39680.0
858,Maryland,1994,2681591,5.3,5498425.0,485550.0,9.7,1331508.5,182982.0,14.149999999999999,964429.0,112675.5,12.55,359558.5,59737.5,15.8,40906.0
859,Maryland,1995,2710626,5.0,5498425.0,463848.0,9.2,1331508.5,171746.0,13.2,964429.0,107724.0,11.8,359558.5,51752.0,14.1,42132.0
860,Maryland,1996,2740602,5.0,5498425.0,492425.0,9.7,1331508.5,187858.0,14.4,964429.0,120008.0,13.0,359558.5,56995.0,15.9,44196.0
861,Maryland,1997,2766990,5.0,5498425.0,484987.0,9.5,1331508.5,194703.0,14.9,964429.0,126890.0,13.5,359558.5,58406.0,16.3,45289.0
862,Maryland,1998,2764180,4.4,5134465.0,454060.0,8.8,1293467.0,162405.0,12.6,942892.0,114754.0,12.2,340833.0,38328.0,11.2,47492.0
